login_id,user_id,timestamp,login_hour,day_of_week,country,city,usual_country,usual_city,device_type,browser,ip_address,failed_attempts,mfa_used,mfa_type,mfa_failed_attempts,new_device,foreign_login,unusual_hour,impossible_travel,suspicious_ip,login_success,attack_type,is_suspicious,no_mfa,multiple_failed_attempts,high_failed_attempts,risky_new_device_no_mfa,risky_foreign_no_mfa,risky_unusual_hour,mfa_fatigue_risk
L005523,U0092,2026-07-31 10:17:00,10,Friday,United States,San Francisco,United States,San Francisco,Desktop,Safari,210.228.173.30,0,True,Email Code,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L005524,U0121,2026-07-01 10:54:00,10,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Chrome,75.81.119.84,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005525,U0190,2026-07-02 11:41:00,11,Thursday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,154.180.86.210,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005526,U0140,2026-07-15 14:23:00,14,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,13.119.178.168,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005527,U0180,2026-07-28 18:20:00,18,Tuesday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Chrome,37.156.142.8,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005528,U0244,2026-07-16 17:00:00,17,Thursday,United States,New York,United States,New York,Tablet,Chrome,47.80.61.167,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005529,U0211,2026-07-27 17:36:00,17,Monday,Canada,Toronto,Canada,Toronto,Desktop,Firefox,102.168.137.159,0,False,Unknown,0,False,False,False,False,False,False,Normal,0,True,False,False,False,False,False,False
L005530,U0225,2026-07-18 14:41:00,14,Saturday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,20.130.22.163,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005531,U0148,2026-07-26 19:16:00,19,Sunday,United States,Boston,United States,Boston,Laptop,Edge,66.81.216.78,1,True,Email Code,0,True,False,False,False,False,True,New Device Login,1,False,False,False,False,False,False,False
L005532,U0028,2026-07-21 07:59:00,7,Tuesday,United States,New York,United States,New York,Laptop,Chrome,177.222.127.132,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005533,U0240,2026-07-12 16:27:00,16,Sunday,United States,Boston,United States,Boston,Desktop,Chrome,218.147.154.254,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005534,U0233,2026-07-14 05:48:00,5,Tuesday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Tablet,Firefox,221.171.234.55,10,True,Email Code,0,True,False,False,False,False,False,Brute Force,1,False,True,True,False,False,False,False
L005535,U0131,2026-07-07 10:48:00,10,Tuesday,United States,New York,United States,New York,Desktop,Chrome,154.252.170.91,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005536,U0210,2026-07-05 07:40:00,7,Sunday,United States,Boston,United States,Boston,Mobile,Firefox,217.109.25.27,2,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005537,U0199,2026-07-08 15:34:00,15,Wednesday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,221.64.2.26,8,True,Email Code,0,False,False,False,False,False,True,Brute Force,1,False,True,True,False,False,False,False
L005538,U0142,2026-07-12 10:25:00,10,Sunday,United States,Boston,United States,Boston,Laptop,Chrome,168.167.171.181,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005539,U0152,2026-07-31 12:20:00,12,Friday,United States,Boston,United States,Boston,Mobile,Edge,52.230.80.133,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005540,U0112,2026-07-29 16:51:00,16,Wednesday,United States,Chicago,United States,Chicago,Tablet,Edge,211.73.191.112,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005541,U0030,2026-07-25 13:29:00,13,Saturday,Canada,Vancouver,Canada,Vancouver,Mobile,Firefox,199.9.33.132,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005542,U0023,2026-07-29 09:22:00,9,Wednesday,Canada,Vancouver,Canada,Vancouver,Laptop,Safari,161.65.208.253,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005543,U0032,2026-07-21 10:28:00,10,Tuesday,India,Mumbai,India,Mumbai,Laptop,Firefox,193.17.100.191,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005544,U0206,2026-07-23 09:32:00,9,Thursday,Canada,Toronto,Canada,Toronto,Mobile,Chrome,133.4.32.173,5,False,Unknown,0,True,False,False,False,False,True,Brute Force,1,True,True,True,True,False,False,False
L005545,U0030,2026-07-24 10:43:00,10,Friday,Canada,Vancouver,Canada,Vancouver,Mobile,Firefox,187.223.194.29,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005546,U0018,2026-07-08 13:14:00,13,Wednesday,United States,Boston,United States,Boston,Laptop,Safari,192.95.180.85,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005547,U0142,2026-07-26 01:00:00,1,Sunday,United States,Boston,United States,Boston,Laptop,Chrome,211.172.86.9,0,True,SMS,0,False,False,True,False,False,True,Normal,0,False,False,False,False,False,False,False
L005548,U0044,2026-07-26 16:50:00,16,Sunday,Canada,Toronto,Canada,Toronto,Laptop,Chrome,50.254.219.183,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005549,U0046,2026-07-05 22:33:00,22,Sunday,United States,Edison,United States,Edison,Laptop,Edge,58.43.117.244,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005550,U0157,2026-07-05 11:36:00,11,Sunday,United States,Edison,United States,Edison,Laptop,Chrome,121.133.86.243,4,False,Unknown,0,False,False,False,False,False,False,No MFA Login,1,True,True,False,False,False,False,False
L005551,U0025,2026-07-24 00:37:00,0,Friday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,51.110.139.77,6,False,Unknown,0,False,False,True,False,True,False,Credential Stuffing,1,True,True,True,False,False,True,False
L005552,U0018,2026-07-27 11:51:00,11,Monday,United States,Boston,United States,Boston,Laptop,Safari,143.115.185.63,2,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005553,U0127,2026-07-31 12:34:00,12,Friday,United States,Chicago,United States,Chicago,Laptop,Safari,35.153.147.198,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005554,U0023,2026-07-27 17:23:00,17,Monday,India,Bangalore,Canada,Vancouver,Laptop,Safari,184.248.222.231,4,True,SMS,0,False,True,False,False,False,False,Foreign Login,1,False,True,False,False,False,False,False
L005555,U0235,2026-07-12 09:24:00,9,Sunday,United States,Boston,United States,Boston,Desktop,Edge,134.220.59.120,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005556,U0204,2026-07-12 21:47:00,21,Sunday,United States,San Francisco,United States,San Francisco,Mobile,Edge,69.195.244.162,0,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,False,False,False,False,False,False
L005557,U0156,2026-07-03 18:51:00,18,Friday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,120.128.244.149,10,True,SMS,0,False,False,False,False,False,False,Brute Force,1,False,True,True,False,False,False,False
L005558,U0169,2026-07-27 16:39:00,16,Monday,United States,Boston,United States,Boston,Mobile,Chrome,144.58.2.92,0,True,Email Code,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L005559,U0205,2026-07-13 14:50:00,14,Monday,United States,Boston,United States,Boston,Laptop,Chrome,211.199.80.125,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005560,U0006,2026-07-26 15:01:00,15,Sunday,Germany,Berlin,Germany,Berlin,Laptop,Safari,18.210.136.200,3,True,SMS,7,False,False,False,False,False,False,MFA Fatigue,1,False,True,False,False,False,False,True
L005561,U0241,2026-07-23 16:58:00,16,Thursday,India,Mumbai,United States,Edison,Laptop,Chrome,178.130.228.117,1,True,SMS,0,False,True,False,True,False,True,Impossible Travel,1,False,False,False,False,False,False,False
L005562,U0008,2026-07-31 16:25:00,16,Friday,India,Delhi,India,Delhi,Desktop,Firefox,126.91.167.199,0,True,Email Code,0,False,False,False,False,False,False,Normal,0,False,False,False,False,False,False,False
L005563,U0069,2026-07-17 06:12:00,6,Friday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Safari,64.12.172.120,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005564,U0094,2026-07-10 14:58:00,14,Friday,United States,San Francisco,United States,San Francisco,Laptop,Safari,104.21.241.117,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005565,U0185,2026-07-17 21:57:00,21,Friday,India,Bangalore,India,Bangalore,Mobile,Firefox,19.51.136.202,2,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005566,U0165,2026-07-13 08:58:00,8,Monday,Germany,Berlin,Germany,Berlin,Mobile,Chrome,70.207.229.19,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005567,U0227,2026-07-04 13:28:00,13,Saturday,United States,Boston,United States,Boston,Laptop,Safari,142.226.226.216,2,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005568,U0167,2026-07-23 09:59:00,9,Thursday,United States,San Francisco,United States,San Francisco,Mobile,Firefox,219.34.219.108,0,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005569,U0203,2026-07-04 07:53:00,7,Saturday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,64.181.165.16,3,False,Unknown,0,False,False,False,False,False,False,No MFA Login,1,True,True,False,False,False,False,False
L005570,U0014,2026-07-01 09:12:00,9,Wednesday,United States,San Francisco,United States,San Francisco,Tablet,Chrome,64.148.9.170,0,False,Unknown,0,True,False,False,False,False,True,New Device Login,1,True,False,False,True,False,False,False
L005571,U0181,2026-07-06 14:40:00,14,Monday,Canada,Vancouver,Brazil,São Paulo,Mobile,Chrome,63.7.113.76,4,False,Unknown,0,False,True,False,False,False,True,Foreign Login,1,True,True,False,False,True,False,False
L005572,U0247,2026-07-01 10:16:00,10,Wednesday,United States,Edison,United States,Edison,Desktop,Chrome,167.173.167.204,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005573,U0217,2026-07-17 09:28:00,9,Friday,United States,Edison,United States,Edison,Laptop,Chrome,172.217.102.204,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005574,U0081,2026-07-30 15:33:00,15,Thursday,United States,New York,United States,New York,Laptop,Firefox,36.41.65.220,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005575,U0022,2026-07-14 01:24:00,1,Tuesday,United Kingdom,Manchester,United Kingdom,Manchester,Laptop,Chrome,172.214.166.142,0,True,SMS,0,False,False,True,False,False,True,Normal,0,False,False,False,False,False,False,False
L005576,U0076,2026-07-15 17:29:00,17,Wednesday,Canada,Vancouver,Canada,Vancouver,Laptop,Chrome,196.46.117.7,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005577,U0011,2026-07-15 08:57:00,8,Wednesday,United Kingdom,Manchester,United Kingdom,Manchester,Desktop,Chrome,99.165.102.213,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005578,U0082,2026-07-13 14:11:00,14,Monday,United States,San Francisco,United States,San Francisco,Laptop,Firefox,58.139.189.2,1,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005579,U0031,2026-07-27 09:29:00,9,Monday,United States,Edison,United States,Edison,Mobile,Chrome,205.227.16.33,1,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005580,U0228,2026-07-03 11:32:00,11,Friday,United States,Chicago,United States,Chicago,Laptop,Chrome,43.67.212.187,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005581,U0054,2026-07-27 00:13:00,0,Monday,United Kingdom,London,United States,Chicago,Laptop,Safari,210.207.185.108,2,True,SMS,0,False,True,True,True,False,True,Impossible Travel,1,False,False,False,False,False,True,False
L005582,U0196,2026-07-23 14:15:00,14,Thursday,Brazil,Rio de Janeiro,Brazil,Rio de Janeiro,Desktop,Chrome,188.193.255.57,2,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005583,U0172,2026-07-05 12:45:00,12,Sunday,United States,New York,United States,New York,Laptop,Edge,185.183.172.114,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005584,U0200,2026-07-09 10:54:00,10,Thursday,United States,San Francisco,United States,San Francisco,Desktop,Chrome,164.12.244.7,0,True,Email Code,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005585,U0091,2026-07-12 20:22:00,20,Sunday,United States,Chicago,United States,Chicago,Laptop,Chrome,11.195.230.152,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005586,U0100,2026-07-07 09:36:00,9,Tuesday,India,Mumbai,United States,San Francisco,Mobile,Chrome,201.197.22.197,2,True,SMS,0,False,True,False,False,False,True,Foreign Login,1,False,False,False,False,False,False,False
L005587,U0090,2026-07-18 12:53:00,12,Saturday,United States,New York,United States,New York,Laptop,Chrome,198.153.252.112,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005588,U0112,2026-07-19 10:00:00,10,Sunday,United States,Chicago,United States,Chicago,Tablet,Edge,62.195.146.36,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005589,U0180,2026-07-29 07:06:00,7,Wednesday,Brazil,São Paulo,Brazil,São Paulo,Laptop,Chrome,128.154.90.227,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005590,U0215,2026-07-14 13:14:00,13,Tuesday,United States,Edison,United States,Edison,Laptop,Chrome,71.36.125.26,1,True,Authenticator App,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
L005591,U0015,2026-07-07 11:13:00,11,Tuesday,India,Delhi,India,Delhi,Laptop,Chrome,210.179.203.205,3,False,Unknown,0,False,False,False,False,False,True,No MFA Login,1,True,True,False,False,False,False,False
L005592,U0195,2026-07-27 10:10:00,10,Monday,United States,New York,United States,New York,Mobile,Safari,196.44.3.55,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005593,U0171,2026-07-10 16:59:00,16,Friday,United States,San Francisco,United States,San Francisco,Laptop,Chrome,71.224.58.157,1,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005594,U0135,2026-07-28 07:52:00,7,Tuesday,United States,Boston,United States,Boston,Laptop,Chrome,11.201.217.191,0,False,Unknown,0,False,False,False,False,False,True,Normal,0,True,False,False,False,False,False,False
L005595,U0115,2026-07-20 20:43:00,20,Monday,India,Mumbai,India,Mumbai,Tablet,Chrome,107.105.38.179,0,True,SMS,0,False,False,False,False,False,True,Normal,0,False,False,False,False,False,False,False
